ID	Category	Pattern	Theme	Content	Color
2029	פנייה לתת מודע	תת המודע שלך יקח שליטה	חופש	תת המודע שלך לוקח שליטה ומשחרר אותך מהכבלים, לוקח אותך למרחבים הפתוחים של הנפש.	#80DEEA
2030	פנייה לתת מודע	תת המודע שלך יקח שליטה	חופש	תת המודע שלך לוקח שליטה ומעיף אותך למעלה, גבוה מעל כל הדאגות והמגבלות היומיומיות.	#80DEEA
2031	פנייה לתת מודע	תת המודע שלך יקח שליטה	שובבות	תת המודע שלך לוקח שליטה וגורם לך לחייך ולצחוק, גם אם את מנסה להישאר רצינית.	#80DEEA
2032	פנייה לתת מודע	תת המודע שלך יקח שליטה	שובבות	תת המודע שלך בשליטה מלאה על הצד השובב שבך, והוא מוציא אותו החוצה לשחק.	#80DEEA
2033	פנייה לתת מודע	תת המודע שלך יקח שליטה	סקסי	תת המודע שלך לוקח שליטה על שפת הגוף שלך, והופך כל תנועה לריקוד של פיתוי ויופי.	#80DEEA
2034	פנייה לתת מודע	תת המודע שלך יקח שליטה	סקסי	תת המודע שלך לוקח שליטה ומשדר החוצה מיניות מתפרצת שאי אפשר להתעלם ממנה.	#80DEEA
2035	פנייה לתת מודע	תת המודע שלך יקח שליטה	פראיות	תת המודע שלך לוקח שליטה ומשחרר את האינסטינקטים החייתיים, הגוף פועל מעצמו, פראי וחופשי.	#80DEEA
2036	פנייה לתת מודע	תת המודע שלך יקח שליטה	פראיות	השליטה עוברת עכשיו לתת המודע הפראי שלך, שרוצה לטרוף, לזוז, לצעוק ולהיות.	#80DEEA
2037	פנייה לתת מודע	תת המודע שלך יקח שליטה	שמחה	תת המודע שלך לוקח שליטה ומציף אותך בגלים של שמחה שפשוט שוטפים הכל.	#80DEEA
2038	פנייה לתת מודע	תת המודע שלך יקח שליטה	שמחה	תת המודע שלך בשליטה מלאה על מצב הרוח שלך, והוא מכוון אותו עכשיו לאושר מקסימלי.	#80DEEA
2039	פנייה לתת מודע	תת המודע שלך יקח שליטה	בטחון ומוגנות	תת המודע שלך לוקח שליטה ויוצר סביבך שדה אנרגיה של ביטחון ושלווה מוחלטת.	#80DEEA
2040	פנייה לתת מודע	תת המודע שלך יקח שליטה	בטחון ומוגנות	תת המודע שלך לוקח שליטה על מערכת העצבים, ומרגיע כל שריר וכל עצב בידיעה שאת מוגנת.	#80DEEA
2041	פנייה לתת מודע	סימן לתת מודע שלך..	רגיעה	בעוד רגע אני אנקוש באצבעות וזה יהיה סימן לתת מודע שלך לקחת אותך עמוק יותר להרפיה הכי עמוקה.	#80DEEA
2042	פנייה לתת מודע	סימן לתת מודע שלך..	רגיעה	וכשאת עוצמת עיניים זה יהיה סימן לתת מודע שלך לנתק מגע עם העולם החיצון ולשקוע פנימה.	#80DEEA
2043	פנייה לתת מודע	סימן לתת מודע שלך..	עונג	כל נשימה עמוקה שאת לוקחת היא סימן לתת מודע שלך לשחרר עוד גל של עונג בגוף.	#80DEEA
2044	פנייה לתת מודע	סימן לתת מודע שלך..	עונג	המגע שלי בכתף שלך יהיה סימן לתת מודע להגביר את הרגישות בכל הגוף פי עשרה.	#80DEEA
2045	פנייה לתת מודע	סימן לתת מודע שלך..	משחקיות	כשאני אגיד את המילה "עכשיו", זה יהיה סימן לתת מודע שלך להראות לך תמונה מצחיקה ומשעשעת.	#80DEEA
2046	פנייה לתת מודע	סימן לתת מודע שלך..	משחקיות	הצליל הזה הוא סימן לתת מודע שלך להתחיל לשחק, להיות יצירתי ולהפתיע אותנו.	#80DEEA
2047	פנייה לתת מודע	סימן לתת מודע שלך..	תשוקה	המבט שלי בעיניים שלך הוא סימן לתת מודע שלך להצית את האש הפנימית ולהגביר את התשוקה.	#80DEEA
2048	פנייה לתת מודע	סימן לתת מודע שלך..	תשוקה	כשאני מתקרב, זה סימן לתת מודע שלך שהגוף שלך רוצה, צריך ומשתוקק למגע.	#80DEEA
2049	פנייה לתת מודע	סימן לתת מודע שלך..	חופש	תחושת הקלילות בידיים היא סימן לתת מודע שלך שאת יכולה לעוף, להשתחרר ולהיות חופשייה.	#80DEEA
2050	פנייה לתת מודע	סימן לתת מודע שלך..	חופש	כשאני משחרר את היד שלך, זה סימן לתת מודע שאת משוחררת מכל עול ומכל מחויבות.	#80DEEA
2051	פנייה לתת מודע	סימן לתת מודע שלך..	שובבות	החיוך שלי הוא סימן לתת מודע שלך שמותר להשתולל, מותר להיות שובבה ומותר להנות.	#80DEEA
2052	פנייה לתת מודע	סימן לתת מודע שלך..	שובבות	קריצה קטנה תהיה סימן לתת מודע שלך לעשות משהו לא צפוי ומשעשע.	#80DEEA
2053	פנייה לתת מודע	סימן לתת מודע שלך..	סקסי	השינוי במוזיקה הוא סימן לתת מודע שלך לשנות את ההליכה שלך להליכה של מלכה חושנית.	#80DEEA
2054	פנייה לתת מודע	סימן לתת מודע שלך..	סקסי	הלחישה שלי באוזן היא סימן לתת מודע שלך להרגיש הכי סקסית ונחשקת בעולם.	#80DEEA
2055	פנייה לתת מודע	סימן לתת מודע שלך..	פראיות	הקצב המהיר הוא סימן לתת מודע שלך לשחרר את הרסן ולתת לצד הפראי לפרוץ החוצה.	#80DEEA
2056	פנייה לתת מודע	סימן לתת מודע שלך..	פראיות	כשאני אומר "חופשייה", זה סימן לתת מודע שלך שהחיה שבפנים יכולה לקחת פיקוד מלא.	#80DEEA
2057	פנייה לתת מודע	סימן לתת מודע שלך..	שמחה	אור השמש (או האור בחדר) הוא סימן לתת מודע שלך למלא את הלב בשמחה ואופטימיות.	#80DEEA
2058	פנייה לתת מודע	סימן לתת מודע שלך..	שמחה	הצחוק שלך הוא סימן לתת מודע להמשיך ולייצר עוד ועוד רגעים של אושר טהור.	#80DEEA
2059	פנייה לתת מודע	סימן לתת מודע שלך..	בטחון ומוגנות	כשאני מחזיק לך את היד, זה סימן לתת מודע שאת בטוחה, שאת לא לבד, ושאת יכולה לנוח.	#80DEEA
2060	פנייה לתת מודע	סימן לתת מודע שלך..	בטחון ומוגנות	הישיבה הנוחה הזו היא סימן לתת מודע שלך שזה המקום הבטוח שלך, המבצר הפרטי שלך.	#80DEEA
2061	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	רגיעה	אני מדבר עכשיו אל החלקים העמוקים שבך, שיודעים איך להגיע לשקט מוחלט ולדממה פנימית.	#80DEEA
2062	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	רגיעה	אני פונה לחלק העמוק בתוכך שזוכר איך זה לישון שינה עמוקה ומתוקה של תינוק.	#80DEEA
2063	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	עונג	אני מדבר אל החלקים העמוקים שבך שיודעים לייצר עונג אינסופי, ומבקש מהם לפתוח את הברז.	#80DEEA
2064	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	עונג	אני פונה לחלק העמוק שיודע להתענג על החיים, ומזמין אותו לקחת חלק בחוויה הזו עכשיו.	#80DEEA
2065	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	משחקיות	אני מדבר אל החלק הילדי והעמוק שבך, זה שעדיין יודע איך לשחק, לדמיין ולהאמין בקסמים.	#80DEEA
2066	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	משחקיות	אני פונה לחלקים העמוקים והיצירתיים שלך, ומזמין אותם לצייר לנו עולם חדש ומרתק.	#80DEEA
2067	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	תשוקה	אני מדבר אל החלקים העמוקים שבך שמשתוקקים, שכמהים, שבוערים באש תמיד.	#80DEEA
2068	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	תשוקה	אני פונה לחלק העמוק והיצרי שלך, ומבקש ממנו להתעורר ולמלא אותך באנרגיה של חיים.	#80DEEA
2069	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	חופש	אני מדבר אל החלקים העמוקים שבך שמעולם לא נכבלו, אלו שתמיד היו ותמיד יהיו חופשיים.	#80DEEA
2070	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	חופש	אני פונה לחלק העמוק שיודע לעוף, ומזמין אותו לקחת אותך למסע מעל העננים.	#80DEEA
2071	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	שובבות	אני מדבר אל החלק השובב והעמוק שבך, זה שאוהב למתוח גבולות ולצחוק בקול רם.	#80DEEA
2072	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	שובבות	אני פונה לחלקים העמוקים שאוהבים הפתעות, ומזמין אותם ליצור רגע של קסם ושעשוע.	#80DEEA
2073	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	סקסי	אני מדבר אל החלק הנשי העמוק והקדום שבך, זה שיודע את סודות הפיתוי והמשיכה.	#80DEEA
2074	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	סקסי	אני פונה לחלק העמוק שמרגיש את היופי והעוצמה של הגוף שלך, ומבקש ממנו לזרוח החוצה.	#80DEEA
2075	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	פראיות	אני מדבר אל החלקים העמוקים והפראיים שבך, אלו שקשורים לאדמה, לירח ולטבע.	#80DEEA
2076	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	פראיות	אני פונה לחלק האינסטינקטיבי העמוק, ומבקש ממנו להוביל אותך בתנועה חסרת מעצורים.	#80DEEA
2077	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	שמחה	אני מדבר אל החלקים העמוקים שבך שיודעים מה זו שמחה אמיתית, פשוטה ונקייה.	#80DEEA
2078	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	שמחה	אני פונה לניצוץ האלוהי העמוק שבתוכך, ומבקש ממנו להאיר את כל כולך באושר.	#80DEEA
2079	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	בטחון ומוגנות	אני מדבר אל החלקים העמוקים שבך שיודעים להרגיש ביטחון, שיודעים לסמוך ולהרפות.	#80DEEA
2080	פנייה לתת מודע	אני מדבר אל החלקים העמוקים שבך	בטחון ומוגנות	אני פונה לחלק העמוק והחכם שלך, שיודע שאת שמורה ומוגנת כאן ועכשיו.	#80DEEA
2081	פנייה לתת מודע	תת המודע יודע	רגיעה	תת המודע שלך יודע בדיוק איך להרפות כל שריר ושריר, הרבה יותר טוב ממה שאת יודעת במודע.	#80DEEA
